timestamp clientname srvname delta delta_prec
1718449014.340242 RaspberryPi 10.42.0.1 -0.317802 0.001063
1718449026.197951 RaspberryPi 10.42.0.1 -0.318439 0.001003
1718449038.64123 RaspberryPi 10.42.0.1 -0.319237 0.001114
1718449049.917345 RaspberryPi 10.42.0.1 -0.319780 0.001114
1718449061.767159 RaspberryPi 10.42.0.1 -0.320549 0.001011
1718449073.616707 RaspberryPi 10.42.0.1 -0.321141 0.001120
1718449085.464316 RaspberryPi 10.42.0.1 -0.321904 0.001013
1718449097.321504 RaspberryPi 10.42.0.1 -0.322422 0.001176
1718449109.183457 RaspberryPi 10.42.0.1 -0.323164 0.001126
1718449121.44014 RaspberryPi 10.42.0.1 -0.323856 0.001001
1718449132.910214 RaspberryPi 10.42.0.1 -0.324500 0.001146
1718449144.776102 RaspberryPi 10.42.0.1 -0.325190 0.001104
1718449156.626688 RaspberryPi 10.42.0.1 -0.326117 0.001201
1718449168.495266 RaspberryPi 10.42.0.1 -0.326705 0.001151
1718449180.360825 RaspberryPi 10.42.0.1 -0.327185 0.001126
1718449192.224979 RaspberryPi 10.42.0.1 -0.328022 0.001133
1718449204.93271 RaspberryPi 10.42.0.1 -0.328498 0.001204
1718449215.954847 RaspberryPi 10.42.0.1 -0.329192 0.001084
1718449227.817299 RaspberryPi 10.42.0.1 -0.329804 0.001137
1718449239.681464 RaspberryPi 10.42.0.1 -0.330526 0.001190
1718449251.536087 RaspberryPi 10.42.0.1 -0.331072 0.001053
1718449263.400803 RaspberryPi 10.42.0.1 -0.332030 0.001190
1718449275.251692 RaspberryPi 10.42.0.1 -0.332516 0.001043
1718449287.10402 RaspberryPi 10.42.0.1 -0.333271 0.001087
1718449298.972051 RaspberryPi 10.42.0.1 -0.333787 0.001020
1718449310.828885 RaspberryPi 10.42.0.1 -0.334442 0.001127
1718449322.690314 RaspberryPi 10.42.0.1 -0.335120 0.001028
1718449334.539914 RaspberryPi 10.42.0.1 -0.335826 0.001055
1718449346.38949 RaspberryPi 10.42.0.1 -0.336485 0.001074
1718449358.271331 RaspberryPi 10.42.0.1 -0.336989 0.001110
1718449370.126663 RaspberryPi 10.42.0.1 -0.337496 0.001276
1718449381.989998 RaspberryPi 10.42.0.1 -0.338238 0.001190
1718449393.844756 RaspberryPi 10.42.0.1 -0.338892 0.001176
1718449405.712102 RaspberryPi 10.42.0.1 -0.339650 0.001029
1718449417.56678 RaspberryPi 10.42.0.1 -0.340222 0.001146
1718449429.423633 RaspberryPi 10.42.0.1 -0.341009 0.001053
1718449441.285319 RaspberryPi 10.42.0.1 -0.341458 0.001064
1718449453.135363 RaspberryPi 10.42.0.1 -0.342299 0.001078
1718449464.995979 RaspberryPi 10.42.0.1 -0.342893 0.001039
1718449476.863872 RaspberryPi 10.42.0.1 -0.343573 0.001081
1718449488.72324 RaspberryPi 10.42.0.1 -0.344142 0.001009
1718449500.571968 RaspberryPi 10.42.0.1 -0.344733 0.001144
1718449512.442085 RaspberryPi 10.42.0.1 -0.345515 0.001080
1718449524.301846 RaspberryPi 10.42.0.1 -0.346152 0.001087
1718449536.151572 RaspberryPi 10.42.0.1 -0.346710 0.001035
1718449548.8816 RaspberryPi 10.42.0.1 -0.347443 0.001082
1718449559.876971 RaspberryPi 10.42.0.1 -0.348009 0.001055
1718449571.728101 RaspberryPi 10.42.0.1 -0.348668 0.001074
1718449583.588333 RaspberryPi 10.42.0.1 -0.349202 0.001126
1718449595.435446 RaspberryPi 10.42.0.1 -0.350028 0.001119
1718449607.302603 RaspberryPi 10.42.0.1 -0.350670 0.001168
1718449619.160989 RaspberryPi 10.42.0.1 -0.351173 0.001191
1718449631.22261 RaspberryPi 10.42.0.1 -0.351699 0.001195
1718449642.88945 RaspberryPi 10.42.0.1 -0.352532 0.001109
1718449654.753923 RaspberryPi 10.42.0.1 -0.353011 0.001176
1718449666.61205 RaspberryPi 10.42.0.1 -0.353676 0.001131
1718449678.469717 RaspberryPi 10.42.0.1 -0.354252 0.001200
1718449690.322339 RaspberryPi 10.42.0.1 -0.354969 0.001142
1718449702.181381 RaspberryPi 10.42.0.1 -0.355593 0.001130
1718449714.3068 RaspberryPi 10.42.0.1 -0.356306 0.001050
1718449725.879869 RaspberryPi 10.42.0.1 -0.356907 0.001016
1718449737.730053 RaspberryPi 10.42.0.1 -0.357574 0.001036
1718449749.588986 RaspberryPi 10.42.0.1 -0.358221 0.001086
1718449761.454923 RaspberryPi 10.42.0.1 -0.358625 0.001137
1718449773.311508 RaspberryPi 10.42.0.1 -0.359429 0.001055
1718449785.168996 RaspberryPi 10.42.0.1 -0.359967 0.001041
1718449797.20625 RaspberryPi 10.42.0.1 -0.360687 0.001072
1718449808.876722 RaspberryPi 10.42.0.1 -0.361185 0.001067
1718449820.743082 RaspberryPi 10.42.0.1 -0.361807 0.001035
1718449832.603038 RaspberryPi 10.42.0.1 -0.362327 0.001185
1718449844.453422 RaspberryPi 10.42.0.1 -0.363180 0.001096
1718449856.313602 RaspberryPi 10.42.0.1 -0.363631 0.001063
1718449868.162753 RaspberryPi 10.42.0.1 -0.364301 0.001031
1718449880.40596 RaspberryPi 10.42.0.1 -0.364850 0.001076
1718449891.89697 RaspberryPi 10.42.0.1 -0.365395 0.001195
1718449903.750058 RaspberryPi 10.42.0.1 -0.366081 0.001068
1718449915.617874 RaspberryPi 10.42.0.1 -0.366775 0.001060
1718449927.491971 RaspberryPi 10.42.0.1 -0.367387 0.001040
1718449939.349053 RaspberryPi 10.42.0.1 -0.368008 0.001119
1718449951.213296 RaspberryPi 10.42.0.1 -0.368706 0.001120
1718449963.68292 RaspberryPi 10.42.0.1 -0.369197 0.001164
1718449974.933559 RaspberryPi 10.42.0.1 -0.369982 0.001685
1718449986.797757 RaspberryPi 10.42.0.1 -0.370516 0.001022
1718449998.684296 RaspberryPi 10.42.0.1 -0.371112 0.001114
1718450010.540209 RaspberryPi 10.42.0.1 -0.371682 0.001208
1718450022.412456 RaspberryPi 10.42.0.1 -0.372354 0.001041
1718450034.268983 RaspberryPi 10.42.0.1 -0.372931 0.001186
1718450046.131357 RaspberryPi 10.42.0.1 -0.373590 0.001039
1718450057.994034 RaspberryPi 10.42.0.1 -0.374061 0.001174
1718450069.851045 RaspberryPi 10.42.0.1 -0.374758 0.001140
1718450081.706727 RaspberryPi 10.42.0.1 -0.375431 0.001182
1718450093.566632 RaspberryPi 10.42.0.1 -0.376047 0.001192
1718450105.42775 RaspberryPi 10.42.0.1 -0.376398 0.001368
1718450117.298448 RaspberryPi 10.42.0.1 -0.377299 0.001029
1718450129.152786 RaspberryPi 10.42.0.1 -0.377856 0.001110
1718450141.8046 RaspberryPi 10.42.0.1 -0.378500 0.001129
1718450152.862553 RaspberryPi 10.42.0.1 -0.379206 0.001045
1718450164.721952 RaspberryPi 10.42.0.1 -0.379815 0.001111
1718450176.576696 RaspberryPi 10.42.0.1 -0.380509 0.001029
1718450188.442848 RaspberryPi 10.42.0.1 -0.380979 0.001242
1718450200.296692 RaspberryPi 10.42.0.1 -0.381615 0.001128
1718450212.160703 RaspberryPi 10.42.0.1 -0.382405 0.001137
1718450224.9108 RaspberryPi 10.42.0.1 -0.383077 0.001109
1718450235.87087 RaspberryPi 10.42.0.1 -0.383616 0.001135
1718450247.720836 RaspberryPi 10.42.0.1 -0.384380 0.001071
1718450259.568259 RaspberryPi 10.42.0.1 -0.384911 0.001096
1718450271.432312 RaspberryPi 10.42.0.1 -0.385624 0.001160
1718450283.291066 RaspberryPi 10.42.0.1 -0.386385 0.001081
1718450295.151083 RaspberryPi 10.42.0.1 -0.386987 0.001135
1718450306.998845 RaspberryPi 10.42.0.1 -0.387655 0.001139
1718450318.855245 RaspberryPi 10.42.0.1 -0.388250 0.001193
1718450330.714541 RaspberryPi 10.42.0.1 -0.388880 0.001162
1718450342.567628 RaspberryPi 10.42.0.1 -0.389630 0.001144
1718450354.421006 RaspberryPi 10.42.0.1 -0.390247 0.001180
1718450366.285925 RaspberryPi 10.42.0.1 -0.390949 0.001151
1718450378.145981 RaspberryPi 10.42.0.1 -0.391648 0.001186
1718450389.994816 RaspberryPi 10.42.0.1 -0.392266 0.001136
1718450401.855239 RaspberryPi 10.42.0.1 -0.392920 0.001139
1718450413.70844 RaspberryPi 10.42.0.1 -0.393718 0.001143
1718450425.596363 RaspberryPi 10.42.0.1 -0.394314 0.001089
1718450437.460275 RaspberryPi 10.42.0.1 -0.394922 0.001041
1718450449.318375 RaspberryPi 10.42.0.1 -0.395512 0.001100
1718450461.175075 RaspberryPi 10.42.0.1 -0.396190 0.001144
1718450473.46289 RaspberryPi 10.42.0.1 -0.396949 0.001115
1718450484.8995 RaspberryPi 10.42.0.1 -0.397507 0.001020
1718450496.759214 RaspberryPi 10.42.0.1 -0.398079 0.001190
1718450508.628882 RaspberryPi 10.42.0.1 -0.398859 0.001058
1718450520.47877 RaspberryPi 10.42.0.1 -0.399593 0.001082
1718450532.342313 RaspberryPi 10.42.0.1 -0.400202 0.001116
1718450544.207508 RaspberryPi 10.42.0.1 -0.400784 0.001007
1718450556.65375 RaspberryPi 10.42.0.1 -0.401364 0.001139
1718450567.929359 RaspberryPi 10.42.0.1 -0.402206 0.001070
1718450579.779363 RaspberryPi 10.42.0.1 -0.402698 0.001186
1718450591.639375 RaspberryPi 10.42.0.1 -0.403573 0.001180
1718450603.499951 RaspberryPi 10.42.0.1 -0.403928 0.001072
1718450615.372906 RaspberryPi 10.42.0.1 -0.404610 0.001131
1718450627.222727 RaspberryPi 10.42.0.1 -0.405330 0.001037
1718450639.80776 RaspberryPi 10.42.0.1 -0.405961 0.001120
1718450650.940736 RaspberryPi 10.42.0.1 -0.406528 0.001118
1718450662.794724 RaspberryPi 10.42.0.1 -0.407315 0.001163
1718450674.648901 RaspberryPi 10.42.0.1 -0.407992 0.001086
1718450686.513708 RaspberryPi 10.42.0.1 -0.408584 0.001113
1718450698.388466 RaspberryPi 10.42.0.1 -0.408923 0.001038
1718450710.244698 RaspberryPi 10.42.0.1 -0.409356 0.001229
1718450722.105239 RaspberryPi 10.42.0.1 -0.409974 0.001029
1718450733.956502 RaspberryPi 10.42.0.1 -0.410481 0.001031
1718450745.82552 RaspberryPi 10.42.0.1 -0.410987 0.001131
1718450757.685626 RaspberryPi 10.42.0.1 -0.411659 0.001059
1718450769.544509 RaspberryPi 10.42.0.1 -0.412050 0.001131
1718450781.399263 RaspberryPi 10.42.0.1 -0.412665 0.001170
1718450793.269282 RaspberryPi 10.42.0.1 -0.413359 0.001129
1718450805.134915 RaspberryPi 10.42.0.1 -0.413873 0.001089
1718450816.993638 RaspberryPi 10.42.0.1 -0.414277 0.001054
1718450828.849516 RaspberryPi 10.42.0.1 -0.414871 0.001078
1718450840.706135 RaspberryPi 10.42.0.1 -0.415428 0.001100
1718450852.56332 RaspberryPi 10.42.0.1 -0.415965 0.001131
1718450864.430735 RaspberryPi 10.42.0.1 -0.416568 0.001189
1718450876.30902 RaspberryPi 10.42.0.1 -0.417283 0.001065
1718450888.187702 RaspberryPi 10.42.0.1 -0.417666 0.001125
1718450900.43142 RaspberryPi 10.42.0.1 -0.418428 0.001085
1718450911.913981 RaspberryPi 10.42.0.1 -0.418973 0.001125
1718450923.778637 RaspberryPi 10.42.0.1 -0.419447 0.001022
1718450935.646211 RaspberryPi 10.42.0.1 -0.419968 0.001052
1718450947.512316 RaspberryPi 10.42.0.1 -0.420721 0.001155
1718450959.376594 RaspberryPi 10.42.0.1 -0.421160 0.001028
1718450971.244876 RaspberryPi 10.42.0.1 -0.421685 0.001185
1718450983.10985 RaspberryPi 10.42.0.1 -0.422533 0.001123
1718450994.96288 RaspberryPi 10.42.0.1 -0.423010 0.001052
1718451006.825609 RaspberryPi 10.42.0.1 -0.423548 0.001194
1718451018.684526 RaspberryPi 10.42.0.1 -0.424137 0.001021
1718451030.538028 RaspberryPi 10.42.0.1 -0.424855 0.001156
1718451042.392517 RaspberryPi 10.42.0.1 -0.425445 0.001079
1718451054.242382 RaspberryPi 10.42.0.1 -0.425883 0.001136
1718451066.95714 RaspberryPi 10.42.0.1 -0.426655 0.001109
1718451077.959445 RaspberryPi 10.42.0.1 -0.427078 0.001150
1718451089.819952 RaspberryPi 10.42.0.1 -0.427723 0.001028
1718451101.686893 RaspberryPi 10.42.0.1 -0.428376 0.001050
1718451113.548459 RaspberryPi 10.42.0.1 -0.428988 0.001024
1718451125.397753 RaspberryPi 10.42.0.1 -0.429470 0.001030
1718451137.244309 RaspberryPi 10.42.0.1 -0.430089 0.001174
1718451149.112777 RaspberryPi 10.42.0.1 -0.430762 0.001192
1718451160.992132 RaspberryPi 10.42.0.1 -0.431308 0.001135
1718451172.893059 RaspberryPi 10.42.0.1 -0.431905 0.001103
1718451184.754497 RaspberryPi 10.42.0.1 -0.432573 0.001049
1718451196.612756 RaspberryPi 10.42.0.1 -0.433110 0.001121
1718451208.477256 RaspberryPi 10.42.0.1 -0.433886 0.001061
1718451220.332755 RaspberryPi 10.42.0.1 -0.434477 0.001016
1718451231.246246 RaspberryPi 10.42.0.1 -1.387038 0.001123
1718451243.116153 RaspberryPi 10.42.0.1 -1.387737 0.001177
1718451254.989582 RaspberryPi 10.42.0.1 -1.388275 0.001140
1718451266.847929 RaspberryPi 10.42.0.1 -1.388975 0.001044
1718451278.717506 RaspberryPi 10.42.0.1 -1.389525 0.001127
1718451290.57668 RaspberryPi 10.42.0.1 -1.390127 0.001163
1718451302.42512 RaspberryPi 10.42.0.1 -1.390768 0.001129
1718451314.272932 RaspberryPi 10.42.0.1 -1.391390 0.001072
1718451326.132379 RaspberryPi 10.42.0.1 -1.392012 0.001142
1718451337.985354 RaspberryPi 10.42.0.1 -1.392688 0.001082
1718451349.844285 RaspberryPi 10.42.0.1 -1.393296 0.001161
1718451361.709603 RaspberryPi 10.42.0.1 -1.393752 0.001206
1718451373.562801 RaspberryPi 10.42.0.1 -1.394534 0.001192
1718451385.422962 RaspberryPi 10.42.0.1 -1.395171 0.001082
1718451397.294258 RaspberryPi 10.42.0.1 -1.395751 0.001132
1718451409.152087 RaspberryPi 10.42.0.1 -1.396428 0.001033
1718451421.20006 RaspberryPi 10.42.0.1 -1.397111 0.001016
1718451432.878725 RaspberryPi 10.42.0.1 -1.397764 0.001039
1718451444.733835 RaspberryPi 10.42.0.1 -1.398343 0.001146
1718451456.596591 RaspberryPi 10.42.0.1 -1.398867 0.001032
1718451468.455347 RaspberryPi 10.42.0.1 -1.399539 0.001076
1718451480.301675 RaspberryPi 10.42.0.1 -1.400151 0.001184
1718451492.163071 RaspberryPi 10.42.0.1 -1.400750 0.001085
1718451504.2211 RaspberryPi 10.42.0.1 -1.401278 0.001149
1718451515.873699 RaspberryPi 10.42.0.1 -1.402126 0.001081
1718451527.73442 RaspberryPi 10.42.0.1 -1.402546 0.001178
1718451539.593684 RaspberryPi 10.42.0.1 -1.403275 0.001082
1718451551.48111 RaspberryPi 10.42.0.1 -1.403831 0.001134
1718451563.340303 RaspberryPi 10.42.0.1 -1.404438 0.001120
1718451575.219359 RaspberryPi 10.42.0.1 -1.405067 0.001143
1718451587.75811 RaspberryPi 10.42.0.1 -1.405746 0.001074
1718451598.93112 RaspberryPi 10.42.0.1 -1.406430 0.001129
1718451610.796475 RaspberryPi 10.42.0.1 -1.407019 0.001192
1718451622.646446 RaspberryPi 10.42.0.1 -1.407451 0.001241
1718451634.521311 RaspberryPi 10.42.0.1 -1.408220 0.001041
1718451646.398845 RaspberryPi 10.42.0.1 -1.408869 0.001034
1718451658.256944 RaspberryPi 10.42.0.1 -1.409397 0.001179
1718451670.11792 RaspberryPi 10.42.0.1 -1.410100 0.001017
1718451681.971316 RaspberryPi 10.42.0.1 -1.410714 0.001168
1718451693.835651 RaspberryPi 10.42.0.1 -1.411382 0.001066
1718451705.684802 RaspberryPi 10.42.0.1 -1.411917 0.001115
1718451717.552689 RaspberryPi 10.42.0.1 -1.412626 0.001044
1718451729.421018 RaspberryPi 10.42.0.1 -1.413380 0.001094
1718451741.279376 RaspberryPi 10.42.0.1 -1.413946 0.001161
1718451753.150321 RaspberryPi 10.42.0.1 -1.414383 0.001180
1718451765.1682 RaspberryPi 10.42.0.1 -1.415240 0.001077
1718451776.868885 RaspberryPi 10.42.0.1 -1.415707 0.001068
1718451788.725945 RaspberryPi 10.42.0.1 -1.416472 0.001084
1718451800.585074 RaspberryPi 10.42.0.1 -1.417041 0.001109
1718451812.450486 RaspberryPi 10.42.0.1 -1.417494 0.001164
1718451824.304163 RaspberryPi 10.42.0.1 -1.418215 0.001186
1718451836.165634 RaspberryPi 10.42.0.1 -1.418759 0.001128
1718451848.35427 RaspberryPi 10.42.0.1 -1.419420 0.001037
1718451859.89764 RaspberryPi 10.42.0.1 -1.420138 0.001123
1718451871.752075 RaspberryPi 10.42.0.1 -1.420576 0.001168
1718451883.610278 RaspberryPi 10.42.0.1 -1.421258 0.001123
1718451895.497686 RaspberryPi 10.42.0.1 -1.421931 0.001014
1718451907.348525 RaspberryPi 10.42.0.1 -1.422488 0.001109
1718451919.193938 RaspberryPi 10.42.0.1 -1.423227 0.001033
1718451931.47692 RaspberryPi 10.42.0.1 -1.423831 0.001063
1718451942.907681 RaspberryPi 10.42.0.1 -1.424406 0.001158
1718451954.762222 RaspberryPi 10.42.0.1 -1.424990 0.001125
1718451966.61754 RaspberryPi 10.42.0.1 -1.425831 0.001199
1718451978.471776 RaspberryPi 10.42.0.1 -1.426264 0.001044
1718451990.328595 RaspberryPi 10.42.0.1 -1.426908 0.001104
1718452002.199459 RaspberryPi 10.42.0.1 -1.427561 0.001004
1718452014.56569 RaspberryPi 10.42.0.1 -1.428280 0.001098
1718452025.907948 RaspberryPi 10.42.0.1 -1.428707 0.001145
1718452037.770543 RaspberryPi 10.42.0.1 -1.429198 0.001271
1718452049.622623 RaspberryPi 10.42.0.1 -1.430194 0.001165
1718452061.476331 RaspberryPi 10.42.0.1 -1.430710 0.001051
1718452073.35148 RaspberryPi 10.42.0.1 -1.431181 0.001096
1718452085.226532 RaspberryPi 10.42.0.1 -1.431845 0.001032
1718452097.74855 RaspberryPi 10.42.0.1 -1.432454 0.001122
1718452108.932279 RaspberryPi 10.42.0.1 -1.433078 0.001128
1718452120.815426 RaspberryPi 10.42.0.1 -1.433788 0.001024
1718452132.679889 RaspberryPi 10.42.0.1 -1.434342 0.001016
1718452144.529519 RaspberryPi 10.42.0.1 -1.434973 0.001028
1718452156.387806 RaspberryPi 10.42.0.1 -1.435567 0.001125
1718452168.259333 RaspberryPi 10.42.0.1 -1.436156 0.001076
1718452180.122367 RaspberryPi 10.42.0.1 -1.436831 0.001154
1718452191.989279 RaspberryPi 10.42.0.1 -1.437427 0.001118
1718452203.844254 RaspberryPi 10.42.0.1 -1.438353 0.001179
1718452215.733777 RaspberryPi 10.42.0.1 -1.438778 0.001088
1718452227.605154 RaspberryPi 10.42.0.1 -1.439441 0.001046
1718452239.46589 RaspberryPi 10.42.0.1 -1.439940 0.001011
1718452251.323043 RaspberryPi 10.42.0.1 -1.440485 0.001181
1718452263.185867 RaspberryPi 10.42.0.1 -1.441212 0.001017
1718452275.60082 RaspberryPi 10.42.0.1 -1.441935 0.001083
1718452286.932264 RaspberryPi 10.42.0.1 -1.442467 0.001069
1718452298.795256 RaspberryPi 10.42.0.1 -1.443086 0.001023
1718452310.660457 RaspberryPi 10.42.0.1 -1.443552 0.001193
1718452322.523624 RaspberryPi 10.42.0.1 -1.444363 0.001011
1718452334.38201 RaspberryPi 10.42.0.1 -1.445004 0.001024
1718452346.256129 RaspberryPi 10.42.0.1 -1.445537 0.001107
1718452358.122273 RaspberryPi 10.42.0.1 -1.446156 0.001122
1718452369.970701 RaspberryPi 10.42.0.1 -1.446829 0.001027
1718452381.841245 RaspberryPi 10.42.0.1 -1.447487 0.001019
1718452393.716965 RaspberryPi 10.42.0.1 -1.448045 0.001029
1718452405.565674 RaspberryPi 10.42.0.1 -1.448531 0.001238
1718452417.440555 RaspberryPi 10.42.0.1 -1.449394 0.001051
1718452429.298051 RaspberryPi 10.42.0.1 -1.449951 0.001014
1718452441.15341 RaspberryPi 10.42.0.1 -1.450363 0.001263
1718452453.9135 RaspberryPi 10.42.0.1 -1.451184 0.001003
1718452464.865866 RaspberryPi 10.42.0.1 -1.451750 0.001110
1718452476.721675 RaspberryPi 10.42.0.1 -1.452319 0.001203
1718452488.573098 RaspberryPi 10.42.0.1 -1.453019 0.001163
1718452500.434452 RaspberryPi 10.42.0.1 -1.453724 0.001042
1718452512.292943 RaspberryPi 10.42.0.1 -1.454257 0.001136
