timestamp clientname srvname delta delta_prec
1718468788.370508 medion ts2.univie.ac.at +0.001725 0.007857
1718468798.672794 medion ts2.univie.ac.at +0.003440 0.009660
1718468808.969271 medion ts2.univie.ac.at +0.000158 0.007479
1718468819.264342 medion ts2.univie.ac.at -0.001322 0.005547
1718468829.559132 medion ts2.univie.ac.at +0.002852 0.010055
1718468839.86008 medion ts2.univie.ac.at -0.003011 0.005980
1718468850.168859 medion ts2.univie.ac.at +0.003366 0.011171
1718468860.482641 medion ts2.univie.ac.at +0.000098 0.007007
1718468870.782924 medion ts2.univie.ac.at -0.000088 0.007319
1718468881.87025 medion ts2.univie.ac.at +0.000908 0.008014
1718468891.381914 medion ts2.univie.ac.at -0.002228 0.004986
1718468901.664442 medion ts2.univie.ac.at -0.002692 0.004422
1718468911.96025 medion ts2.univie.ac.at +0.000265 0.007279
1718468922.256553 medion ts2.univie.ac.at -0.002090 0.004961
1718468932.551802 medion ts2.univie.ac.at -0.001488 0.006497
1718468942.861355 medion ts2.univie.ac.at -0.002440 0.005637
1718468953.150647 medion ts2.univie.ac.at -0.000903 0.006595
1718468963.453982 medion ts2.univie.ac.at -0.001283 0.006223
1718468973.751033 medion ts2.univie.ac.at +0.003232 0.008128
1718468984.6172 medion ts2.univie.ac.at +0.002261 0.006154
1718468994.356956 medion ts2.univie.ac.at -0.006600 0.013892
1718469004.66025 medion ts2.univie.ac.at +0.001587 0.006068
1718469014.946982 medion ts2.univie.ac.at +0.002258 0.006243
1718469025.255741 medion ts2.univie.ac.at +0.006797 0.010321
1718469035.553885 medion ts2.univie.ac.at +0.002301 0.006296
1718469045.852575 medion ts2.univie.ac.at +0.002774 0.006723
1718469056.157829 medion ts2.univie.ac.at +0.003629 0.010487
1718469066.461284 medion ts2.univie.ac.at +0.001641 0.006337
1718469076.803865 medion ts2.univie.ac.at +0.002486 0.007281
1718469087.110292 medion ts2.univie.ac.at +0.002577 0.006443
1718469097.410164 medion ts2.univie.ac.at +0.003586 0.007251
1718469107.718858 medion ts2.univie.ac.at +0.005397 0.010400
1718469118.2423 medion ts2.univie.ac.at +0.003536 0.009780
1718469128.314924 medion ts2.univie.ac.at +0.001626 0.006712
1718469138.604965 medion ts2.univie.ac.at +0.000739 0.004544
1718469148.901238 medion ts2.univie.ac.at +0.003222 0.008236
1718469159.193513 medion ts2.univie.ac.at +0.001594 0.006535
1718469169.488425 medion ts2.univie.ac.at +0.001299 0.006156
1718469179.786468 medion ts2.univie.ac.at +0.002965 0.006738
1718469190.95322 medion ts2.univie.ac.at +0.007394 0.011841
1718469200.394624 medion ts2.univie.ac.at +0.003476 0.007528
1718469210.700567 medion ts2.univie.ac.at +0.002280 0.007369
1718469221.496 medion ts2.univie.ac.at +0.001512 0.005856
1718469231.303267 medion ts2.univie.ac.at +0.002576 0.007527
1718469241.592644 medion ts2.univie.ac.at +0.000769 0.005849
1718469251.889897 medion ts2.univie.ac.at +0.000776 0.005361
1718469262.18815 medion ts2.univie.ac.at +0.001907 0.006721
1718469272.481105 medion ts2.univie.ac.at +0.001413 0.006342
1718469282.786279 medion ts2.univie.ac.at +0.001214 0.006167
1718469293.74966 medion ts2.univie.ac.at +0.002840 0.007837
1718469303.384447 medion ts2.univie.ac.at +0.001979 0.007499
1718469313.676274 medion ts2.univie.ac.at +0.000196 0.004941
1718469323.971517 medion ts2.univie.ac.at +0.001522 0.007344
1718469334.262624 medion ts2.univie.ac.at +0.000825 0.005968
1718469344.566193 medion ts2.univie.ac.at +0.000907 0.006442
1718469354.859338 medion ts2.univie.ac.at -0.000187 0.005775
1718469365.157814 medion ts2.univie.ac.at -0.000291 0.006572
1718469375.447744 medion ts2.univie.ac.at -0.000880 0.005528
1718469385.728483 medion ts2.univie.ac.at -0.001785 0.004627
1718469396.10326 medion ts2.univie.ac.at +0.000677 0.007241
1718469406.303921 medion ts2.univie.ac.at +0.002482 0.008088
1718469416.591205 medion ts2.univie.ac.at -0.000636 0.004733
1718469426.879069 medion ts2.univie.ac.at -0.000309 0.006444
1718469437.183163 medion ts2.univie.ac.at -0.000439 0.005080
1718469447.463783 medion ts2.univie.ac.at -0.001028 0.004961
1718469457.748014 medion ts2.univie.ac.at -0.001501 0.005207
1718469468.36711 medion ts2.univie.ac.at -0.001071 0.005811
1718469478.330307 medion ts2.univie.ac.at +0.001209 0.008483
1718469488.62974 medion ts2.univie.ac.at +0.001206 0.008188
1718469498.92344 medion ts2.univie.ac.at -0.001011 0.006271
1718469509.225519 medion ts2.univie.ac.at +0.001871 0.009144
1718469519.518106 medion ts2.univie.ac.at +0.002784 0.009316
1718469529.805452 medion ts2.univie.ac.at -0.000217 0.006470
1718469540.100717 medion ts2.univie.ac.at -0.000484 0.006164
1718469550.39597 medion ts2.univie.ac.at -0.000189 0.006890
1718469560.69876 medion ts2.univie.ac.at -0.001168 0.006161
1718469570.986137 medion ts2.univie.ac.at -0.001583 0.005232
1718469581.279416 medion ts2.univie.ac.at -0.002748 0.005236
1718469591.56781 medion ts2.univie.ac.at -0.000576 0.006425
1718469601.858834 medion ts2.univie.ac.at -0.002202 0.005298
1718469612.151872 medion ts2.univie.ac.at -0.001653 0.006323
1718469622.435566 medion ts2.univie.ac.at -0.002342 0.005811
1718469632.736483 medion ts2.univie.ac.at +0.000294 0.007516
1718469643.30834 medion ts2.univie.ac.at -0.001045 0.006783
1718469653.316837 medion ts2.univie.ac.at -0.002779 0.005076
1718469663.608326 medion ts2.univie.ac.at -0.001432 0.005990
1718469673.904 medion ts2.univie.ac.at -0.000519 0.008017
1718469684.209636 medion ts2.univie.ac.at -0.000358 0.008003
1718469694.496723 medion ts2.univie.ac.at -0.001923 0.007078
