timestamp clientname srvname delta delta_prec
1718468910.0 Lenovo srv_addr -5.481296 0.05304
1718468920.0 Lenovo srv_addr -5.482787 0.05168
1718468931.0 Lenovo srv_addr -5.492907 0.05597
1718468941.0 Lenovo srv_addr -5.494878 0.05437
1718468951.0 Lenovo srv_addr -5.501162 0.05424
1718468961.0 Lenovo srv_addr -5.509051 0.05388
1718468971.0 Lenovo srv_addr -5.511394 0.05331
1718468981.0 Lenovo srv_addr -5.539244 0.09636
1718468992.0 Lenovo srv_addr -5.527489 0.06636
1718469002.0 Lenovo srv_addr -5.530310 0.05742
1718469012.0 Lenovo srv_addr -5.531714 0.04973
1718469022.0 Lenovo srv_addr -5.539728 0.05139
1718469032.0 Lenovo srv_addr -5.538203 0.03928
1718469042.0 Lenovo srv_addr -5.546858 0.04321
1718469052.0 Lenovo srv_addr -5.565318 0.07256
1718469063.0 Lenovo srv_addr -5.567820 0.06506
1718469073.0 Lenovo srv_addr -5.566224 0.05148
1718469083.0 Lenovo srv_addr -5.562940 0.05394
1718469093.0 Lenovo srv_addr -5.574121 0.05434
1718469103.0 Lenovo srv_addr -5.610981 0.11961
1718469113.0 Lenovo srv_addr -5.585165 0.05257
1718469124.0 Lenovo srv_addr -5.618514 0.15523
1718469134.0 Lenovo srv_addr -5.595238 0.05229
1718469144.0 Lenovo srv_addr -5.601566 0.05612
1718469154.0 Lenovo srv_addr -5.608977 0.05435
1718469164.0 Lenovo srv_addr -5.614400 0.05446
1718469174.0 Lenovo srv_addr -5.621831 0.05702
1718469184.0 Lenovo srv_addr -5.622701 0.04962
1718469195.0 Lenovo srv_addr -5.626675 0.05434
1718469205.0 Lenovo srv_addr -5.632737 0.05872
1718469215.0 Lenovo srv_addr -5.626208 0.04961
1718469225.0 Lenovo srv_addr -5.636750 0.05396
1718469235.0 Lenovo srv_addr -5.645101 0.05414
1718469245.0 Lenovo srv_addr -5.652156 0.04584
1718469255.0 Lenovo srv_addr -5.664264 0.06322
1718469266.0 Lenovo srv_addr -5.661162 0.05620
1718469276.0 Lenovo srv_addr -5.715060 0.14735
1718469286.0 Lenovo srv_addr -5.676391 0.05261
1718469296.0 Lenovo srv_addr -5.683271 0.05444
1718469306.0 Lenovo srv_addr -5.687116 0.05557
1718469316.0 Lenovo srv_addr -5.696629 0.07141
1718469327.0 Lenovo srv_addr -5.736233 0.13988
1718469337.0 Lenovo srv_addr -5.699545 0.05276
1718469347.0 Lenovo srv_addr -5.709989 0.05612
1718469357.0 Lenovo srv_addr -5.715107 0.05804
1718469367.0 Lenovo srv_addr -5.711441 0.04881
1718469377.0 Lenovo srv_addr -5.721330 0.05557
1718469388.0 Lenovo srv_addr -5.728681 0.05243
1718469398.0 Lenovo srv_addr -5.734984 0.05370
1718469408.0 Lenovo srv_addr -5.736638 0.05212
1718469418.0 Lenovo srv_addr -5.741017 0.05400
1718469428.0 Lenovo srv_addr -5.745923 0.05411
1718469438.0 Lenovo srv_addr -5.752229 0.05435
1718469448.0 Lenovo srv_addr -5.761272 0.05583
1718469459.0 Lenovo srv_addr -5.753962 0.04396
1718469469.0 Lenovo srv_addr -5.814139 0.14206
1718469479.0 Lenovo srv_addr -5.772089 0.05292
1718469489.0 Lenovo srv_addr -5.780548 0.05402
1718469499.0 Lenovo srv_addr -5.787328 0.05380
1718469509.0 Lenovo srv_addr -5.789744 0.05511
1718469519.0 Lenovo srv_addr -5.794231 0.05240
1718469530.0 Lenovo srv_addr -5.801913 0.05537
1718469540.0 Lenovo srv_addr -5.806481 0.05240
1718469550.0 Lenovo srv_addr -5.804793 0.05447
1718469560.0 Lenovo srv_addr -5.817022 0.05460
1718469570.0 Lenovo srv_addr -5.823026 0.05434
1718469580.0 Lenovo srv_addr -5.825118 0.05423
1718469590.0 Lenovo srv_addr -5.834528 0.05640
1718469601.0 Lenovo srv_addr -5.840479 0.05394
1718469611.0 Lenovo srv_addr -5.844984 0.05331
1718469621.0 Lenovo srv_addr -5.845044 0.05623
1718469631.0 Lenovo srv_addr -5.842103 0.04932
1718469641.0 Lenovo srv_addr -5.857465 0.05362
1718469651.0 Lenovo srv_addr -5.859825 0.05325
1718469661.0 Lenovo srv_addr -5.863999 0.05919
1718469672.0 Lenovo srv_addr -5.868975 0.04652
1718469682.0 Lenovo srv_addr -5.875301 0.05305
1718469692.0 Lenovo srv_addr -5.884079 0.05363
1718469702.0 Lenovo srv_addr -5.889101 0.05620
1718469712.0 Lenovo srv_addr -5.896767 0.05457
1718469722.0 Lenovo srv_addr -5.897960 0.05325
1718469732.0 Lenovo srv_addr -5.903545 0.05423
1718469743.0 Lenovo srv_addr -5.911196 0.05469
1718469753.0 Lenovo srv_addr -5.907528 0.04915
1718469763.0 Lenovo srv_addr -5.923186 0.05392
1718469773.0 Lenovo srv_addr -5.962932 0.12973
1718469783.0 Lenovo srv_addr -5.929191 0.05066
1718469793.0 Lenovo srv_addr -5.938071 0.05385
1718469804.0 Lenovo srv_addr -5.948572 0.06128
1718469814.0 Lenovo srv_addr -5.942569 0.04779
1718469824.0 Lenovo srv_addr -5.954586 0.05705
1718469834.0 Lenovo srv_addr -5.960959 0.05862
1718469844.0 Lenovo srv_addr -5.953227 0.04776
1718469854.0 Lenovo srv_addr -5.965543 0.05432
1718469864.0 Lenovo srv_addr -5.971965 0.05408
1718469875.0 Lenovo srv_addr -5.978496 0.05206
1718469885.0 Lenovo srv_addr -5.980408 0.05699
1718469895.0 Lenovo srv_addr -5.988797 0.05261
1718469905.0 Lenovo srv_addr -5.984158 0.05624
1718469915.0 Lenovo srv_addr -5.993258 0.05397
1718469925.0 Lenovo srv_addr -6.006015 0.05490
1718469935.0 Lenovo srv_addr -6.010972 0.05235
1718469946.0 Lenovo srv_addr -6.015526 0.04926
1718469956.0 Lenovo srv_addr -6.020251 0.05457
1718469966.0 Lenovo srv_addr -6.028023 0.05423
1718469976.0 Lenovo srv_addr -6.030080 0.05830
1718469986.0 Lenovo srv_addr -6.035567 0.05046
1718469996.0 Lenovo srv_addr -6.043868 0.05414
1718470006.0 Lenovo srv_addr -6.050844 0.05821
1718470017.0 Lenovo srv_addr -6.050339 0.05180
1718470027.0 Lenovo srv_addr -6.053039 0.05435
1718470037.0 Lenovo srv_addr -6.099695 0.15549
1718470047.0 Lenovo srv_addr -6.061028 0.05304
1718470057.0 Lenovo srv_addr -6.107444 0.12831
1718470068.0 Lenovo srv_addr -6.114575 0.12820
1718470078.0 Lenovo srv_addr -6.080948 0.05231
1718470088.0 Lenovo srv_addr -6.090049 0.05544
1718470098.0 Lenovo srv_addr -6.096088 0.05449
1718470108.0 Lenovo srv_addr -6.098314 0.05466
1718470118.0 Lenovo srv_addr -6.100506 0.05318
1718470128.0 Lenovo srv_addr -6.105580 0.05460
1718470139.0 Lenovo srv_addr -6.117857 0.05408
1718470149.0 Lenovo srv_addr -6.120406 0.05408
1718470159.0 Lenovo srv_addr -6.127252 0.05424
1718470169.0 Lenovo srv_addr -6.127432 0.05409
1718470179.0 Lenovo srv_addr -6.132619 0.05574
1718470189.0 Lenovo srv_addr -6.144173 0.05231
1718470199.0 Lenovo srv_addr -6.148294 0.05762
1718470210.0 Lenovo srv_addr -6.151657 0.05350
1718470220.0 Lenovo srv_addr -6.159182 0.05391
1718470230.0 Lenovo srv_addr -6.165001 0.05489
1718470240.0 Lenovo srv_addr -6.167030 0.05258
1718470250.0 Lenovo srv_addr -6.173741 0.05452
1718470260.0 Lenovo srv_addr -6.172899 0.05403
1718470270.0 Lenovo srv_addr -6.183949 0.05434
1718470281.0 Lenovo srv_addr -6.187163 0.05536
1718470291.0 Lenovo srv_addr -6.197032 0.05428
1718470301.0 Lenovo srv_addr -6.194209 0.05173
1718470311.0 Lenovo srv_addr -6.207236 0.05428
1718470321.0 Lenovo srv_addr -6.209412 0.05394
1718470331.0 Lenovo srv_addr -6.248178 0.15909
1718470342.0 Lenovo srv_addr -6.220574 0.05086
1718470352.0 Lenovo srv_addr -6.225547 0.05479
1718470362.0 Lenovo srv_addr -6.232085 0.05484
1718470372.0 Lenovo srv_addr -6.230873 0.05350
1718470382.0 Lenovo srv_addr -6.241521 0.05382
1718470392.0 Lenovo srv_addr -6.243203 0.05392
1718470402.0 Lenovo srv_addr -6.252187 0.05516
1718470413.0 Lenovo srv_addr -6.259650 0.05821
1718470423.0 Lenovo srv_addr -6.259290 0.05011
1718470433.0 Lenovo srv_addr -6.263825 0.05362
1718470443.0 Lenovo srv_addr -6.275686 0.05809
1718470453.0 Lenovo srv_addr -6.274309 0.05025
1718470463.0 Lenovo srv_addr -6.279129 0.05428
1718470473.0 Lenovo srv_addr -6.288952 0.05475
1718470484.0 Lenovo srv_addr -6.297075 0.05852
1718470494.0 Lenovo srv_addr -6.298359 0.05417
1718470504.0 Lenovo srv_addr -6.302998 0.05150
1718470514.0 Lenovo srv_addr -6.308004 0.05144
1718470524.0 Lenovo srv_addr -6.315929 0.05457
1718470534.0 Lenovo srv_addr -6.320305 0.05305
1718470544.0 Lenovo srv_addr -6.326074 0.05464
1718470555.0 Lenovo srv_addr -6.332845 0.05446
1718470565.0 Lenovo srv_addr -6.336534 0.05457
1718470575.0 Lenovo srv_addr -6.340407 0.05453
1718470585.0 Lenovo srv_addr -6.344547 0.05452
1718470595.0 Lenovo srv_addr -6.352842 0.05444
1718470605.0 Lenovo srv_addr -6.353413 0.05421
1718470615.0 Lenovo srv_addr -6.358341 0.05502
1718470626.0 Lenovo srv_addr -6.364135 0.05484
1718470636.0 Lenovo srv_addr -6.365421 0.05409
1718470646.0 Lenovo srv_addr -6.374810 0.05460
1718470656.0 Lenovo srv_addr -6.385285 0.05467
1718470666.0 Lenovo srv_addr -6.417680 0.12973
1718470676.0 Lenovo srv_addr -6.394622 0.05441
1718470687.0 Lenovo srv_addr -6.398834 0.05406
1718470697.0 Lenovo srv_addr -6.402238 0.05452
1718470707.0 Lenovo srv_addr -6.409178 0.05389
1718470717.0 Lenovo srv_addr -6.412778 0.05373
1718470727.0 Lenovo srv_addr -6.418990 0.05426
1718470737.0 Lenovo srv_addr -6.425429 0.05450
1718470747.0 Lenovo srv_addr -6.433139 0.05396
1718470758.0 Lenovo srv_addr -6.427696 0.05396
1718470768.0 Lenovo srv_addr -6.440281 0.05460
1718470778.0 Lenovo srv_addr -6.446886 0.05386
1718470788.0 Lenovo srv_addr -6.438360 0.05237
1718470798.0 Lenovo srv_addr -6.460050 0.05466
1718470808.0 Lenovo srv_addr -6.463183 0.05449
1718470818.0 Lenovo srv_addr -6.465664 0.05446
1718470829.0 Lenovo srv_addr -6.472823 0.05463
1718470839.0 Lenovo srv_addr -6.477387 0.05484
1718470849.0 Lenovo srv_addr -6.480081 0.05637
1718470859.0 Lenovo srv_addr -6.487448 0.05286
1718470869.0 Lenovo srv_addr -6.492641 0.05472
1718470879.0 Lenovo srv_addr -6.497266 0.05609
1718470889.0 Lenovo srv_addr -6.505734 0.05452
1718470900.0 Lenovo srv_addr -6.509672 0.05424
1718470910.0 Lenovo srv_addr -6.514762 0.05405
