timestamp clientname srvname delta delta_prec
1718472680.994096 RaspberryPi 10.42.0.1 +2171.573779 0.001098
1718472692.843675 RaspberryPi 10.42.0.1 +2171.573364 0.001180
1718472704.701991 RaspberryPi 10.42.0.1 +2171.572794 0.001172
1718472716.556691 RaspberryPi 10.42.0.1 +2171.572244 0.001102
1718472728.406369 RaspberryPi 10.42.0.1 +2171.571686 0.001046
1718472740.265751 RaspberryPi 10.42.0.1 +2171.571113 0.001049
1718472752.124227 RaspberryPi 10.42.0.1 +2171.570616 0.001154
1718472763.983387 RaspberryPi 10.42.0.1 +2171.570071 0.001141
1718472775.839648 RaspberryPi 10.42.0.1 +2171.569531 0.001131
1718472787.702439 RaspberryPi 10.42.0.1 +2171.569000 0.001146
1718472799.563923 RaspberryPi 10.42.0.1 +2171.568398 0.001106
1718472811.4323 RaspberryPi 10.42.0.1 +2171.567907 0.001134
1718472823.297367 RaspberryPi 10.42.0.1 +2171.567357 0.001151
1718472835.161949 RaspberryPi 10.42.0.1 +2171.566843 0.001031
1718472847.21728 RaspberryPi 10.42.0.1 +2171.566321 0.001129
1718472858.881398 RaspberryPi 10.42.0.1 +2171.565786 0.001134
1718472870.746618 RaspberryPi 10.42.0.1 +2171.565371 0.001241
1718472882.608322 RaspberryPi 10.42.0.1 +2171.564759 0.001141
1718472894.4685 RaspberryPi 10.42.0.1 +2171.564272 0.001195
1718472906.338446 RaspberryPi 10.42.0.1 +2171.563712 0.001169
1718472918.196343 RaspberryPi 10.42.0.1 +2171.563217 0.001135
1718472930.58332 RaspberryPi 10.42.0.1 +2171.562642 0.001067
1718472941.915572 RaspberryPi 10.42.0.1 +2171.562103 0.001041
1718472953.795717 RaspberryPi 10.42.0.1 +2171.561647 0.001158
1718472965.656534 RaspberryPi 10.42.0.1 +2171.561103 0.001052
1718472977.508016 RaspberryPi 10.42.0.1 +2171.560655 0.001143
1718472989.355029 RaspberryPi 10.42.0.1 +2171.560155 0.001110
1718473001.208966 RaspberryPi 10.42.0.1 +2171.559543 0.001106
1718473013.74077 RaspberryPi 10.42.0.1 +2171.559085 0.001025
1718473024.933174 RaspberryPi 10.42.0.1 +2171.558602 0.001176
1718473036.801203 RaspberryPi 10.42.0.1 +2171.558148 0.001157
1718473048.657997 RaspberryPi 10.42.0.1 +2171.557540 0.001076
1718473060.519777 RaspberryPi 10.42.0.1 +2171.557078 0.001047
1718473072.38977 RaspberryPi 10.42.0.1 +2171.556497 0.001051
1718473084.254047 RaspberryPi 10.42.0.1 +2171.556159 0.001121
1718473096.115295 RaspberryPi 10.42.0.1 +2171.555519 0.001117
1718473107.974144 RaspberryPi 10.42.0.1 +2171.555128 0.001030
1718473119.830868 RaspberryPi 10.42.0.1 +2171.554662 0.001116
1718473131.700306 RaspberryPi 10.42.0.1 +2171.554103 0.001110
1718473143.567786 RaspberryPi 10.42.0.1 +2171.553623 0.001131
1718473155.428103 RaspberryPi 10.42.0.1 +2171.553043 0.001142
1718473167.285888 RaspberryPi 10.42.0.1 +2171.552385 0.001034
1718473179.150891 RaspberryPi 10.42.0.1 +2171.551771 0.001086
1718473191.11339 RaspberryPi 10.42.0.1 +2171.551075 0.001138
1718473202.860079 RaspberryPi 10.42.0.1 +2171.550621 0.001098
1718473214.707099 RaspberryPi 10.42.0.1 +2171.550131 0.001132
1718473226.564652 RaspberryPi 10.42.0.1 +2171.549423 0.001074
1718473238.428578 RaspberryPi 10.42.0.1 +2171.548858 0.001106
1718473250.294948 RaspberryPi 10.42.0.1 +2171.548423 0.001118
1718473262.15145 RaspberryPi 10.42.0.1 +2171.547858 0.001142
1718473274.1037 RaspberryPi 10.42.0.1 +2171.547253 0.001190
1718473285.864139 RaspberryPi 10.42.0.1 +2171.546703 0.001106
1718473297.729183 RaspberryPi 10.42.0.1 +2171.546180 0.001161
1718473309.586153 RaspberryPi 10.42.0.1 +2171.545688 0.001118
1718473321.449567 RaspberryPi 10.42.0.1 +2171.545114 0.001144
1718473333.318666 RaspberryPi 10.42.0.1 +2171.544570 0.001127
1718473345.168316 RaspberryPi 10.42.0.1 +2171.543997 0.001139
1718473357.28124 RaspberryPi 10.42.0.1 +2171.543351 0.001019
1718473368.899093 RaspberryPi 10.42.0.1 +2171.542843 0.001118
1718473380.762883 RaspberryPi 10.42.0.1 +2171.542234 0.001160
1718473392.627956 RaspberryPi 10.42.0.1 +2171.541682 0.001133
1718473404.492904 RaspberryPi 10.42.0.1 +2171.541225 0.001278
1718473416.351769 RaspberryPi 10.42.0.1 +2171.540639 0.001239
1718473428.201971 RaspberryPi 10.42.0.1 +2171.539978 0.001132
1718473440.76614 RaspberryPi 10.42.0.1 +2171.539383 0.001080
1718473451.930421 RaspberryPi 10.42.0.1 +2171.538946 0.001310
1718473463.781281 RaspberryPi 10.42.0.1 +2171.538173 0.001043
1718473475.673498 RaspberryPi 10.42.0.1 +2171.537683 0.001174
1718473487.531615 RaspberryPi 10.42.0.1 +2171.537112 0.001038
1718473499.407447 RaspberryPi 10.42.0.1 +2171.536715 0.001143
1718473511.262153 RaspberryPi 10.42.0.1 +2171.536083 0.001038
1718473523.110599 RaspberryPi 10.42.0.1 +2171.535570 0.001117
1718473534.96988 RaspberryPi 10.42.0.1 +2171.535011 0.001124
1718473546.842704 RaspberryPi 10.42.0.1 +2171.534486 0.001116
1718473558.70578 RaspberryPi 10.42.0.1 +2171.533943 0.001130
1718473570.575002 RaspberryPi 10.42.0.1 +2171.533566 0.001295
1718473582.447706 RaspberryPi 10.42.0.1 +2171.532866 0.001063
1718473594.317361 RaspberryPi 10.42.0.1 +2171.532199 0.001042
1718473606.165279 RaspberryPi 10.42.0.1 +2171.531848 0.001162
1718473618.15235 RaspberryPi 10.42.0.1 +2171.531288 0.001118
1718473629.877609 RaspberryPi 10.42.0.1 +2171.530762 0.001125
1718473641.734614 RaspberryPi 10.42.0.1 +2171.530133 0.001021
1718473653.599878 RaspberryPi 10.42.0.1 +2171.529752 0.001082
1718473665.459884 RaspberryPi 10.42.0.1 +2171.529181 0.001123
1718473677.318804 RaspberryPi 10.42.0.1 +2171.528693 0.001090
1718473689.172605 RaspberryPi 10.42.0.1 +2171.528054 0.001025
1718473701.22042 RaspberryPi 10.42.0.1 +2171.527614 0.001117
1718473712.870904 RaspberryPi 10.42.0.1 +2171.527104 0.001133
1718473724.721828 RaspberryPi 10.42.0.1 +2171.526444 0.001056
1718473736.587918 RaspberryPi 10.42.0.1 +2171.526057 0.001134
1718473748.463365 RaspberryPi 10.42.0.1 +2171.525578 0.001163
1718473760.320085 RaspberryPi 10.42.0.1 +2171.524976 0.001034
1718473772.202918 RaspberryPi 10.42.0.1 +2171.524512 0.001115
1718473784.58356 RaspberryPi 10.42.0.1 +2171.523980 0.001124
1718473795.950446 RaspberryPi 10.42.0.1 +2171.523483 0.001138
1718473807.818482 RaspberryPi 10.42.0.1 +2171.522955 0.001128
1718473819.677975 RaspberryPi 10.42.0.1 +2171.522439 0.001022
1718473831.546039 RaspberryPi 10.42.0.1 +2171.521941 0.001128
1718473843.414013 RaspberryPi 10.42.0.1 +2171.521426 0.001136
1718473855.282688 RaspberryPi 10.42.0.1 +2171.520853 0.001049
1718473867.145105 RaspberryPi 10.42.0.1 +2171.520351 0.001161
1718473879.3576 RaspberryPi 10.42.0.1 +2171.519786 0.001026
1718473890.853982 RaspberryPi 10.42.0.1 +2171.519295 0.001032
1718473902.703423 RaspberryPi 10.42.0.1 +2171.518844 0.001141
1718473914.563436 RaspberryPi 10.42.0.1 +2171.518356 0.001123
1718473926.409203 RaspberryPi 10.42.0.1 +2171.517916 0.001185
1718473938.273203 RaspberryPi 10.42.0.1 +2171.517343 0.001119
1718473950.138188 RaspberryPi 10.42.0.1 +2171.516899 0.001181
1718473961.991856 RaspberryPi 10.42.0.1 +2171.516318 0.001118
1718473973.841493 RaspberryPi 10.42.0.1 +2171.515755 0.001096
1718473985.695229 RaspberryPi 10.42.0.1 +2171.515166 0.001170
1718473997.548895 RaspberryPi 10.42.0.1 +2171.514590 0.001080
1718474009.397203 RaspberryPi 10.42.0.1 +2171.514054 0.001057
1718474021.266568 RaspberryPi 10.42.0.1 +2171.513431 0.001084
1718474033.127692 RaspberryPi 10.42.0.1 +2171.512943 0.001028
1718474044.99659 RaspberryPi 10.42.0.1 +2171.512465 0.001136
1718474056.846211 RaspberryPi 10.42.0.1 +2171.511942 0.001133
1718474068.706483 RaspberryPi 10.42.0.1 +2171.511437 0.001174
1718474080.577192 RaspberryPi 10.42.0.1 +2171.510856 0.001150
1718474092.434554 RaspberryPi 10.42.0.1 +2171.510321 0.001117
1718474104.300465 RaspberryPi 10.42.0.1 +2171.509793 0.001134
1718474116.162315 RaspberryPi 10.42.0.1 +2171.509251 0.001127
1718474128.12151 RaspberryPi 10.42.0.1 +2171.508735 0.001104
1718474139.861891 RaspberryPi 10.42.0.1 +2171.508092 0.001058
1718474151.727966 RaspberryPi 10.42.0.1 +2171.507671 0.001127
1718474163.588601 RaspberryPi 10.42.0.1 +2171.506960 0.001101
1718474175.456165 RaspberryPi 10.42.0.1 +2171.506579 0.001160
1718474187.329881 RaspberryPi 10.42.0.1 +2171.506101 0.001116
1718474199.180339 RaspberryPi 10.42.0.1 +2171.505574 0.001116
1718474211.35523 RaspberryPi 10.42.0.1 +2171.505019 0.001156
1718474222.884239 RaspberryPi 10.42.0.1 +2171.504458 0.001207
1718474234.746112 RaspberryPi 10.42.0.1 +2171.503993 0.001149
1718474246.597218 RaspberryPi 10.42.0.1 +2171.503501 0.001118
1718474258.453848 RaspberryPi 10.42.0.1 +2171.503068 0.001135
1718474270.318146 RaspberryPi 10.42.0.1 +2171.502463 0.001112
1718474282.202206 RaspberryPi 10.42.0.1 +2171.501940 0.001120
1718474294.55547 RaspberryPi 10.42.0.1 +2171.501362 0.001066
1718474305.922221 RaspberryPi 10.42.0.1 +2171.501045 0.001242
1718474317.769182 RaspberryPi 10.42.0.1 +2171.500411 0.001109
1718474329.621846 RaspberryPi 10.42.0.1 +2171.499842 0.001176
1718474341.484055 RaspberryPi 10.42.0.1 +2171.499366 0.001125
1718474353.34436 RaspberryPi 10.42.0.1 +2171.498843 0.001107
1718474365.203008 RaspberryPi 10.42.0.1 +2171.498346 0.001107
1718474377.7367 RaspberryPi 10.42.0.1 +2171.497833 0.001096
1718474388.936902 RaspberryPi 10.42.0.1 +2171.497284 0.001159
1718474400.791983 RaspberryPi 10.42.0.1 +2171.496779 0.001106
1718474412.650638 RaspberryPi 10.42.0.1 +2171.496262 0.001165
1718474424.52187 RaspberryPi 10.42.0.1 +2171.495744 0.001158
1718474436.379392 RaspberryPi 10.42.0.1 +2171.495336 0.001186
1718474448.244828 RaspberryPi 10.42.0.1 +2171.494753 0.001165
1718474460.115251 RaspberryPi 10.42.0.1 +2171.494309 0.001180
1718474471.961019 RaspberryPi 10.42.0.1 +2171.493686 0.001051
1718474483.817548 RaspberryPi 10.42.0.1 +2171.493274 0.001173
1718474495.677984 RaspberryPi 10.42.0.1 +2171.492744 0.001128
1718474507.538456 RaspberryPi 10.42.0.1 +2171.492233 0.001119
1718474519.401701 RaspberryPi 10.42.0.1 +2171.491635 0.001084
1718474531.253879 RaspberryPi 10.42.0.1 +2171.491103 0.001064
1718474543.115425 RaspberryPi 10.42.0.1 +2171.490696 0.001116
1718474554.973055 RaspberryPi 10.42.0.1 +2171.490055 0.001031
1718474566.83151 RaspberryPi 10.42.0.1 +2171.489705 0.001151
1718474578.693985 RaspberryPi 10.42.0.1 +2171.489141 0.001093
1718474590.558885 RaspberryPi 10.42.0.1 +2171.488664 0.001122
1718474602.419484 RaspberryPi 10.42.0.1 +2171.488297 0.001224
1718474614.2826 RaspberryPi 10.42.0.1 +2171.487639 0.001151
1718474626.142859 RaspberryPi 10.42.0.1 +2171.487145 0.001024
1718474638.10448 RaspberryPi 10.42.0.1 +2171.486645 0.001117
1718474649.872508 RaspberryPi 10.42.0.1 +2171.486146 0.001121
1718474661.741716 RaspberryPi 10.42.0.1 +2171.485621 0.001126
1718474673.599107 RaspberryPi 10.42.0.1 +2171.485130 0.001130
1718474685.460386 RaspberryPi 10.42.0.1 +2171.484626 0.001119
1718474697.334293 RaspberryPi 10.42.0.1 +2171.484168 0.001084
1718474709.203887 RaspberryPi 10.42.0.1 +2171.483392 0.001107
1718474721.62976 RaspberryPi 10.42.0.1 +2171.483017 0.001234
1718474732.928607 RaspberryPi 10.42.0.1 +2171.482495 0.001013
1718474744.786003 RaspberryPi 10.42.0.1 +2171.482102 0.001128
1718474756.653148 RaspberryPi 10.42.0.1 +2171.481732 0.001256
1718474768.517617 RaspberryPi 10.42.0.1 +2171.481143 0.001169
1718474780.375642 RaspberryPi 10.42.0.1 +2171.480594 0.001137
1718474792.240378 RaspberryPi 10.42.0.1 +2171.480083 0.001122
1718474804.95059 RaspberryPi 10.42.0.1 +2171.479592 0.001104
1718474815.965118 RaspberryPi 10.42.0.1 +2171.479082 0.001119
1718474827.817431 RaspberryPi 10.42.0.1 +2171.478585 0.001113
1718474839.676822 RaspberryPi 10.42.0.1 +2171.477962 0.001061
1718474851.536509 RaspberryPi 10.42.0.1 +2171.477550 0.001131
